Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mike Yastrzemski","ATL",110,476,412,94,53,21,3,17,59,53,55,2,112,4,3,2,,5,2,0.22863,0.115228,0.235362,0.489576,0.323046,0.415859,0.321335,0.738906,0.187229,4.66467,0.270546,-0.0261187,-0.561326,59.4431,3.2,105.239,-0.587444,2.31965,2.368289589881897,-2.7803473472595215,1.57813,698.4600219726562,,,,,,,533.1,4.846363636,533.1,4.846363636,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Luis García Jr.","WSN",115,497,463,126,85,24,2,15,59,64,27,1,77,2,4,0,,13,5,0.272108,0.0550223,0.155655,0.353489,0.312238,0.430204,0.319542,0.742443,0.158096,4.78136,0.295343,-0.0283398,-0.172585,61.3419,2.61753,104.502,-0.200925,-0.194603,2.4507967829704285,-3.5696030408143997,1.5773,250.88999938964844,,,,,,,562.3,4.889565217,562.3,4.889565217,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Ryan O'Hearn","PIT",126,546,486,130,88,25,1,15,64,63,50,3,103,6,4,0,,3,1,0.267228,0.0922228,0.18882,0.488416,0.340592,0.419794,0.330702,0.760386,0.152566,3.37657,0.308308,-0.509262,-0.727341,72.3368,7.82272,110.243,-1.2366,-0.436167,5.391813278198242,-8.436166763305664,1.54709,278.3599853515625,,,,,,,632.1,5.016666666,632.1,5.016666666,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Adolis García","PHI",141,609,556,134,78,27,1,28,75,88,41,1,160,6,5,1,,13,4,0.241164,0.0672191,0.262641,0.255936,0.298059,0.441958,0.317576,0.740018,0.200795,4.26308,0.285028,0.0259936,0.0563056,74.1935,2.23547,101.525,0.0822992,0.176363,1.1827271357178688,-6.348637104034424,1.54448,219.75,,,,,,,696.1,4.936879432,696.1,4.936879432,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Sal Stewart","CIN",117,504,454,120,76,25,0,18,65,69,40,0,96,5,4,0,,8,2,0.263845,0.0797134,0.189659,0.4203,0.327988,0.43999,0.332954,0.767978,0.176145,3.82825,0.295372,0.0245409,0.00165292,67.6943,8.1428,108.79,0.0261938,1.59056,5.2765680979937315,-7.009440541267395,1.5383,187.75,,,,,,,604.3,5.164957264,604.3,5.164957264,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Connor Norby","MIA",117,504,458,112,72,23,2,15,62,59,36,0,135,5,4,1,,9,3,0.244915,0.0718653,0.26819,0.267964,0.304453,0.402656,0.307801,0.707108,0.157741,4.65622,0.311073,-0.267225,-0.219195,57.4015,-2.14994,95.0978,-0.48642,0.106627,-3.414746195077896,1.6566269472241402,1.53572,721.8300170898438,,,,,,,520,4.444444444,520,4.444444444,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Brooks Lee","MIN",138,595,547,135,92,25,2,16,63,68,39,1,101,3,5,1,,4,1,0.247676,0.0656888,0.168978,0.388742,0.299412,0.389477,0.299646,0.688889,0.141801,3.41057,0.273932,-0.492294,-0.530462,63.8263,-6.4775,90.2011,-1.02276,-3.86659,-7.894514203071594,2.4084115028381348,1.53395,531.5399780273438,,,,,,,574.1,4.160144927,574.1,4.160144927,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Brett Baty","NYM",100,434,391,98,64,15,1,17,52,55,36,0,106,3,2,1,,5,1,0.249381,0.0837513,0.244725,0.342226,0.316761,0.423881,0.32201,0.740642,0.1745,3.9811,0.297999,-0.0946075,-0.240227,54.436,3.15552,109.474,-0.334835,0.684012,4.538199335336685,-4.315987944602966,1.50005,302.7799987792969,,,,,,,490.5,4.905,490.5,4.905,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Garrett Mitchell","MIL",92,399,353,84,54,17,3,9,48,44,38,0,119,4,2,2,,14,4,0.238486,0.0959151,0.298843,0.320955,0.317324,0.385334,0.309175,0.702658,0.146848,6.4291,0.329478,0.0903133,0.724051,45.888,-1.25694,98.1346,0.814364,0.476993,-0.06777340173721313,1.3019925355911255,1.48446,699.0999755859375,,,,,,,409.8,4.454347826,409.8,4.454347826,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Jordan Lawlar","ARI",104,448,398,95,59,23,3,10,54,48,39,1,116,6,3,2,,16,4,0.237219,0.0866053,0.259481,0.333763,0.312148,0.382845,0.304704,0.694993,0.145627,6.37616,0.308047,0.158714,1.01105,49.8969,-3.03771,93.3327,1.16976,0.671375,-2.3703948259353638,1.921375334262848,1.47903,321.5400085449219,,,,,,,466,4.48076923,466,4.48076923,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Dylan Beavers","BAL",92,399,345,85,55,16,2,12,50,47,47,1,92,2,3,1,,11,3,0.246154,0.117364,0.230909,0.508268,0.337793,0.406838,0.326844,0.74463,0.160684,5.03111,0.29907,-0.0262097,-0.00728075,51.6118,4.46691,111.139,-0.0334904,-0.427252,5.204718820750713,-4.502252042293549,1.47692,411.2799987792969,,,,,,,461.1,5.011956521,461.1,5.011956521,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
"Ke'Bryan Hayes","CIN",123,532,488,119,87,20,2,10,55,53,36,1,107,4,3,1,,11,3,0.244213,0.0678306,0.200414,0.338453,0.300208,0.355111,0.288215,0.655319,0.110898,4.92333,0.291584,0.176106,0.188144,52.1307,-10.7292,78.1416,0.36425,8.1974,-13.418105155229568,10.097400069236755,1.47116,999,,,,,,,474.3,3.85609756,474.3,3.85609756,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Kyle Manzardo","CLE",115,497,436,104,59,22,1,22,58,68,50,2,117,6,5,0,,2,0,0.239449,0.100558,0.23477,0.428324,0.322173,0.448858,0.331953,0.771031,0.209409,3.06497,0.271594,-0.03141,-0.500708,66.3499,7.62555,114.398,-0.532118,0.0256082,7.901970386505127,-10.749391371384263,1.45882,243.60000610351562,,,,,,,594.5,5.169565217,594.5,5.169565217,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Samuel Basallo","BAL",105,438,395,94,54,19,0,21,53,62,35,2,108,4,3,1,,2,1,0.23912,0.0809038,0.247225,0.327247,0.306448,0.447298,0.323685,0.753746,0.208178,2.59024,0.274194,-0.0114863,-0.626665,55.5585,3.78183,108.963,-0.638151,-1.61486,3.9907568097114563,-4.489857316017151,1.45813,174.25999450683594,,,,,,,501.9,4.78,501.9,4.78,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Daylen Lile","WSN",133,574,524,140,93,26,10,11,67,64,38,0,103,7,4,1,,15,6,0.267276,0.0662433,0.178777,0.370536,0.322654,0.418512,0.321555,0.741165,0.151235,6.62888,0.311184,0.610843,-0.268237,71.7839,3.96136,105.881,0.342606,-1.67918,4.343451797962189,-9.429175853729248,1.43354,204.86000061035156,,,,,,,642.5,4.830827067,642.5,4.830827067,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Cole Young","SEA",91,392,344,81,56,16,2,7,44,40,38,1,67,5,3,2,,5,2,0.236329,0.0981613,0.1704,0.576063,0.320766,0.357661,0.301502,0.678427,0.121331,4.63159,0.272871,0.0234895,-0.551966,42.6408,-3.67706,98.7685,-0.528476,0.0292227,-1.0974500179290771,1.5292227379977703,1.42458,999,,,,,,,366.1,4.023076923,366.1,4.023076923,,,,,,,,,,,,,,,,,,,"Cole Young","31680",702284
"Jac Caglianone","KCR",107,462,417,106,66,19,1,20,56,63,35,2,99,6,3,0,,3,1,0.254813,0.076268,0.214244,0.355987,0.320152,0.450265,0.331683,0.770417,0.195452,3.45595,0.286201,0.0347139,-0.528658,61.5762,6.98733,110.011,-0.493944,-1.25649,4.957306653261185,-7.05648934841156,1.41213,196.85000610351562,,,,,,,551.3,5.152336448,551.3,5.152336448,,,,,,,,,,,,,,,,,,,"Jac Caglianone","35041",695506
"Salvador Perez","KCR",151,618,572,144,89,26,1,27,65,89,31,5,129,11,4,0,,0,0,0.251047,0.0493978,0.208502,0.236918,0.299494,0.442476,0.316211,0.74197,0.191429,1.64849,0.277015,-2.15442,-0.812389,74.6049,1.58345,99.353,-2.96681,-2.51545,-3.438108742237091,-1.4904522895812988,1.40324,92.37999725341797,,,,,,,695.3,4.604635761,695.3,4.604635761,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Josh Smith","TEX",115,497,434,106,73,21,2,10,59,45,48,1,93,10,3,2,,9,3,0.244298,0.0958924,0.187963,0.510167,0.331526,0.370178,0.311479,0.701703,0.12588,4.63616,0.288277,-0.0165234,-0.171017,58.0886,-0.635828,100.516,-0.18754,-5.05407,0.1145414412021637,-3.629065752029419,1.39057,529.3499755859375,,,,,,,508.6,4.422608695,508.6,4.422608695,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Davis Schneider","TOR",75,322,274,60,34,12,1,12,40,39,42,0,92,4,2,1,,4,1,0.219807,0.129115,0.284264,0.45421,0.327891,0.40722,0.323529,0.735112,0.187414,4.45325,0.27836,-0.121609,-0.0817684,40.7851,2.73832,108.015,-0.203377,1.22126,2.8383293449878693,-0.42873501777648926,1.38043,999,,,,,,,358.1,4.774666666,358.1,4.774666666,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Marcell Ozuna","PIT",122,525,452,111,69,19,0,23,63,70,65,1,128,3,4,0,,0,0,0.246317,0.124454,0.243844,0.510384,0.342633,0.440751,0.340774,0.783384,0.194435,1.47428,0.29043,-0.695805,-0.876044,73.8482,11.8154,117.143,-1.57185,0,9.095155596733093,-13.125,1.37478,352.8800048828125,,,,,,,644.9,5.286065573,644.9,5.286065573,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Jose Trevino","CIN",71,282,261,63,44,12,1,7,29,29,16,0,42,2,2,1,,1,0,0.240363,0.0559193,0.149794,0.373308,0.285677,0.367104,0.284999,0.652781,0.12674,2.77899,0.261946,-0.160352,-0.349487,26.8587,-6.41453,75.9385,-0.509839,3.20321,-8.540456056594849,8.703206539154053,1.355,999,,,,,,,254,3.577464788,254,3.577464788,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Jesús Sánchez","TOR",97,420,379,93,58,19,2,15,51,52,36,1,102,3,2,0,,9,2,0.245915,0.0847368,0.242597,0.34929,0.313502,0.424355,0.319711,0.737857,0.178439,5.02442,0.295362,-0.0599418,0.243083,51.8959,2.2697,105.384,0.183141,0.537966,2.84856478869915,-4.162033557891846,1.34462,523.3300170898438,,,,,,,477.8,4.925773195,477.8,4.925773195,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Bryan Reynolds","PIT",149,644,576,146,94,30,3,19,73,76,56,2,158,8,4,0,,5,2,0.252714,0.0866584,0.244847,0.353929,0.324918,0.414079,0.321893,0.738997,0.161366,3.91007,0.313384,-0.0243736,-0.738343,80.7147,4.62117,104.209,-0.762716,-3.4328,2.44978266954422,-10.832797527313232,1.33446,204.39999389648438,,,,,,,720.2,4.833557046,720.2,4.833557046,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Josh Lowe","LAA",115,497,451,113,71,25,2,15,59,56,39,2,133,3,3,1,,21,4,0.250668,0.0794646,0.268599,0.295848,0.312552,0.416458,0.315127,0.72901,0.16579,5.94676,0.320428,-0.2131,2.02827,59.5603,0.83597,100.445,1.81517,-1.10538,2.0756751000881195,-6.23037588596344,1.32507,304.80999755859375,,,,,,,561.4,4.88173913,561.4,4.88173913,,,,,,,,,,,,,,,,,,,"Josh Lowe","19953",666139
"Nolan Gorman","STL",123,532,472,104,60,19,0,24,63,68,54,1,171,2,4,1,,4,1,0.220376,0.101026,0.320752,0.314966,0.300551,0.415599,0.310503,0.716149,0.195223,3.08683,0.284895,-0.930813,-0.484491,61.7577,-1.10217,100.438,-1.4153,0.532394,-1.1391772627830505,-3.7176061272621155,1.314,664.5,,,,,,,563.9,4.584552845,563.9,4.584552845,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Yoán Moncada","LAA",99,427,380,91,56,19,2,14,48,51,39,1,117,5,2,0,,1,0,0.239416,0.0924725,0.273454,0.338164,0.317685,0.407537,0.316522,0.725223,0.168121,3.28762,0.306801,-0.27907,-0.497584,51.6554,1.20204,101.406,-0.776653,-2.31338,-0.06902861595153809,-1.7883821725845337,1.31361,740.010009765625,,,,,,,461.6,4.662626262,461.6,4.662626262,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Tyler O'Neill","BAL",96,413,363,85,50,15,1,20,53,56,42,2,117,4,3,0,,5,1,0.235461,0.101843,0.284036,0.358558,0.319732,0.443477,0.328778,0.763209,0.208015,3.9569,0.286566,0.0215232,-0.102212,54.0711,5.27202,112.471,-0.0806889,-1.05853,5.989687524735928,-7.3835320472717285,1.31174,606.6099853515625,,,,,,,494.9,5.155208333,494.9,5.155208333,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Parker Meadows","DET",86,371,330,76,49,14,4,9,45,40,35,1,92,2,3,2,,10,2,0.231038,0.0937917,0.247653,0.378722,0.30641,0.385492,0.302482,0.691902,0.154454,6.67063,0.288568,0.287663,0.376668,40.6517,-3.18479,92.6616,0.664332,1.23682,-2.5445181131362915,2.561816096305847,1.30822,999,,,,,,,368,4.279069767,368,4.279069767,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Jo Adell","LAA",139,602,547,129,71,24,1,33,72,93,41,1,162,9,3,1,,9,4,0.235264,0.0686338,0.268632,0.255493,0.298463,0.462224,0.325922,0.760688,0.22696,4.10327,0.269951,-0.140817,-0.696913,77.4197,6.28878,107.881,-0.837731,-7.74521,4.754008591175079,-12.695208072662354,1.30742,120.06999969482422,,,,,,,716.8,5.156834532,716.8,5.156834532,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Cedric Mullins","TBR",110,476,424,95,60,20,1,14,56,54,43,0,108,4,4,2,,20,5,0.225103,0.089979,0.227462,0.395578,0.299625,0.380384,0.298412,0.680009,0.155282,5.6344,0.265574,-0.310355,1.35039,50.5839,-5.65914,89.2263,1.04004,0.0253637,-5.004238486289978,1.3253636211156845,1.29981,316.2099914550781,,,,,,,468.3,4.257272727,468.3,4.257272727,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Denzel Clarke","ATH",97,420,377,86,55,19,4,9,50,44,33,0,139,7,2,2,,14,3,0.228744,0.0775436,0.332086,0.233504,0.300613,0.369282,0.295112,0.669896,0.140538,6.94583,0.335131,0.0619414,0.870411,43.5075,-6.11873,85.0157,0.932352,3.14311,-6.485158622264862,4.6431145668029785,1.29054,739.5,,,,,,,405.3,4.178350515,405.3,4.178350515,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Agustín Ramírez","MIA",117,481,437,106,63,25,1,18,60,62,36,1,94,5,3,0,,12,3,0.243727,0.0742579,0.195644,0.379555,0.306668,0.426532,0.316502,0.7332,0.182805,4.88004,0.270225,-0.363796,0.495701,58.2042,1.34668,101.058,0.131905,-3.34227,0.7354134172201157,-4.542268991470337,1.28648,82.79000091552734,,,,,,,541.4,4.627350427,541.4,4.627350427,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","26546",682663
"Kyle Isbel","KCR",113,490,445,108,74,20,5,9,58,48,31,0,96,5,4,6,,9,4,0.243138,0.0625569,0.195021,0.320771,0.29656,0.370881,0.291873,0.667441,0.127742,5.85627,0.288898,0.546465,-0.456543,49.4703,-8.42697,82.5874,0.089922,3.71722,-9.966224573552608,5.46721887588501,1.2652,999,,,,,,,444.8,3.936283185,444.8,3.936283185,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Danny Jansen","TEX",89,352,305,65,37,14,0,14,41,42,38,0,83,5,2,1,,1,0,0.213213,0.109125,0.236123,0.462153,0.309447,0.395639,0.310196,0.705086,0.182425,2.39407,0.243048,-0.394122,-0.461996,40.7743,-0.817184,99.6314,-0.856117,-1.96606,-1.0090272575616837,4.9089438915252686,1.26437,999,,,,,,,362.1,4.068539325,362.1,4.068539325,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jonathan India","KCR",115,497,429,105,69,23,1,11,59,46,51,0,95,12,3,1,,5,2,0.24343,0.103001,0.190592,0.54043,0.337728,0.377907,0.318466,0.715635,0.134477,3.85121,0.286782,0.282566,-0.863971,60.9078,2.18343,100.906,-0.581406,-3.11354,-0.050424158573150635,-4.73853862285614,1.26018,624.5800170898438,,,,,,,527.7,4.588695652,527.7,4.588695652,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Jake Burger","TEX",138,595,548,133,78,26,1,27,70,84,32,1,147,9,5,1,,2,1,0.24222,0.0542702,0.247164,0.219571,0.293013,0.444113,0.316046,0.737126,0.201893,2.81495,0.278524,-0.12928,-0.849537,71.7489,1.44504,103.662,-0.978817,0.91474,1.5890766978263855,-9.810260236263275,1.25412,245.60000610351562,,,,,,,655.7,4.751449275,655.7,4.751449275,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Carson Williams","TBR",97,420,377,79,48,13,3,15,50,50,35,0,146,4,2,2,,12,5,0.209253,0.0838688,0.346498,0.242047,0.281814,0.378661,0.289,0.660475,0.169408,5.94601,0.29173,-0.0863198,-0.0521049,41.4236,-8.20267,82.7431,-0.138425,1.96973,-8.680917575955391,6.469732761383057,1.25277,999,,,,,,,387,3.989690721,387,3.989690721,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"Nathan Lukes","TOR",68,294,264,71,50,14,1,6,35,34,24,1,46,2,2,2,,3,1,0.27018,0.0822163,0.156903,0.523994,0.334347,0.405402,0.323007,0.739749,0.135222,4.02021,0.304465,-0.00229444,-0.47641,37.1139,2.37552,107.655,-0.478705,2.57066,2.1738250851631165,-0.07933974266052246,1.24959,999,,,,,,,317.2,4.664705882,317.2,4.664705882,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Joc Pederson","TEX",97,420,360,85,51,15,1,18,52,53,48,2,97,9,3,0,,3,1,0.236025,0.114709,0.230366,0.497942,0.338045,0.435244,0.336632,0.773289,0.199219,3.44771,0.269715,-0.268046,-0.633524,57.6659,8.03968,117.842,-0.90157,-0.000402842,7.930709064006805,-10.400402460451005,1.22632,999,,,,,,,508.3,5.240206185,508.3,5.240206185,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Isaac Collins","KCR",104,448,384,91,59,20,3,9,54,48,54,1,97,6,3,2,,15,5,0.237117,0.119866,0.216762,0.552982,0.336984,0.375643,0.316444,0.712627,0.138526,5.54897,0.291591,0.140913,-0.0475522,54.1672,1.23252,99.5133,0.0933608,1.51306,-0.16365230083465576,-3.2869365215301514,1.22456,588.1500244140625,,,,,,,479.8,4.613461538,479.8,4.613461538,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Victor Caratini","MIN",97,400,356,90,65,14,0,10,40,44,31,0,70,9,4,0,,1,0,0.252597,0.0763598,0.173729,0.439533,0.324213,0.380639,0.310965,0.704852,0.128042,2.46087,0.284467,-0.640855,-0.518432,46.6076,-0.67907,97.9981,-1.15929,0.0541972,-2.1035356521606445,0.25419722124934196,1.21996,699.1099853515625,,,,,,,404.5,4.170103092,404.5,4.170103092,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Luis Torrens","NYM",55,218,199,49,33,10,1,6,21,24,14,0,49,2,2,1,,1,1,0.244073,0.0650652,0.222968,0.291814,0.298234,0.382002,0.297174,0.680236,0.137929,3.13248,0.293785,-0.0550993,-0.352189,22.9054,-2.80576,92.4598,-0.407288,1.95647,-2.3519111573696136,6.206468939781189,1.2142,999,,,,,,,213.6,3.883636363,213.6,3.883636363,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Gabriel Arias","CLE",112,483,443,102,65,21,2,14,49,52,29,1,149,6,3,1,,9,4,0.229548,0.0609793,0.307665,0.1982,0.284139,0.378443,0.288071,0.662581,0.148895,4.62193,0.310162,0.273863,-0.472943,47.2725,-9.79763,84.1695,-0.19908,-0.0763537,-9.210943445563316,4.398646228015423,1.20849,999,,,,,,,443,3.955357142,443,3.955357142,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Brooks Baldwin","CHW",92,399,364,92,61,16,1,13,45,49,27,0,90,2,2,3,,8,2,0.25144,0.0675273,0.225934,0.298881,0.305119,0.413372,0.31182,0.718491,0.161932,4.47965,0.29735,0.156382,-0.0818211,46.7447,-0.400183,99.0876,0.0745606,-1.09707,-0.3545239120721817,-1.5720746517181396,1.20794,744.760009765625,,,,,,,422.1,4.588043478,422.1,4.588043478,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Kyle Higashioka","TEX",70,276,254,58,35,12,1,10,28,34,17,0,68,1,3,1,,2,0,0.226692,0.0604591,0.246018,0.245751,0.275271,0.397778,0.290609,0.673049,0.171086,3.77731,0.266096,-0.520008,-0.0506451,27.5617,-5.02624,86.1388,-0.570653,-0.461396,-5.076415061950684,4.613603740930557,1.18271,999,,,,,,,263.1,3.758571428,263.1,3.758571428,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
"Willi Castro","COL",125,539,479,123,81,23,5,13,67,54,43,1,121,13,3,1,,14,5,0.256538,0.0791191,0.224429,0.352535,0.332337,0.40777,0.324194,0.740107,0.151232,6.06423,0.315551,0.318372,-0.123254,68.5614,4.87436,94.0152,0.195118,-4.67176,-3.6281223744153976,-2.8467596769332886,1.17227,264.07000732421875,,,,,,,607.8,4.8624,607.8,4.8624,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Josh Bell","MIN",133,574,504,127,83,23,1,20,65,68,61,1,107,5,4,1,,1,2,0.251718,0.106767,0.185672,0.575031,0.336317,0.419986,0.33048,0.756303,0.168268,2.16176,0.280782,-0.972665,-1.3741,75.9431,8.12061,111.441,-2.34677,-2.44316,5.393505096435547,-13.693155765533447,1.17214,641.0800170898438,,,,,,,661.9,4.976691729,661.9,4.976691729,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Jake Mangum","PIT",86,371,347,98,73,20,2,3,37,36,18,0,62,3,2,1,,14,4,0.281791,0.0475333,0.166488,0.285507,0.320884,0.378582,0.30633,0.699467,0.0967917,5.41859,0.332757,0.0674605,0.46694,41.8109,-2.02558,93.5478,0.534401,4.04556,-2.3026963472366333,1.2705588340759277,1.15727,647.1699829101562,,,,,,,377.8,4.393023255,377.8,4.393023255,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Wenceel Pérez","DET",122,525,474,114,73,22,5,14,62,60,42,0,113,4,4,1,,11,4,0.24029,0.0803237,0.2159,0.372041,0.305125,0.396901,0.305916,0.702027,0.156611,5.80275,0.285021,0.570499,-0.189523,58.9898,-3.04296,95.0272,0.380977,0.444171,-2.6960321366786957,-4.080828875303268,1.15539,999,,,,,,,536,4.393442622,536,4.393442622,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Cam Smith","HOU",109,469,420,102,69,19,3,11,54,51,40,0,121,6,3,1,,7,2,0.242882,0.0846301,0.258597,0.327267,0.315744,0.383321,0.307518,0.699065,0.140439,5.08207,0.312678,0.200583,0.0865897,53.3075,-2.10851,96.9566,0.287173,0.655675,-1.3951106071472168,-3.7693249583244324,1.12316,411.1000061035156,,,,,,,472.5,4.334862385,472.5,4.334862385,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Tyler Stephenson","CIN",112,450,398,93,58,19,1,14,50,53,44,1,126,5,3,0,,1,1,0.233894,0.0978339,0.279426,0.350125,0.315596,0.395147,0.311151,0.710743,0.161254,2.3649,0.301759,-0.201385,-0.862782,52.4755,-0.695508,93.8538,-1.06417,-1.96874,-4.342199921607971,2.456260919570923,1.1205,280.42999267578125,,,,,,,461.3,4.11875,461.3,4.11875,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Jake Rogers","DET",49,192,172,37,22,8,1,6,22,23,16,0,56,2,1,1,,1,0,0.213471,0.0823208,0.291706,0.282204,0.283321,0.376688,0.288468,0.660009,0.163217,3.62081,0.273839,-0.0327258,-0.205936,18.8534,-3.83284,83.0076,-0.238661,2.1256,-4.083957269787788,5.8755974769592285,1.1177,999,,,,,,,176.4,3.6,176.4,3.6,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Zach McKinstry","DET",89,385,343,82,54,15,5,8,45,37,34,1,83,4,3,1,,13,3,0.238615,0.0870872,0.21595,0.403274,0.311888,0.382061,0.304042,0.693949,0.143446,6.928,0.289892,0.386941,0.753637,42.6733,-2.81738,93.7361,1.14058,-0.215387,-1.7017676830291748,-0.6903868615627289,1.111,486.2099914550781,,,,,,,393.7,4.423595505,393.7,4.423595505,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Mark Vientos","NYM",102,441,401,100,61,18,1,20,52,63,32,0,115,5,3,0,,1,0,0.250223,0.0723544,0.260114,0.278165,0.310704,0.450002,0.327706,0.760706,0.199779,2.83685,0.299172,-0.433112,-0.525929,57.3532,5.24564,113.375,-0.959041,-0.300404,6.0318135023117065,-9.875403881072998,1.1079,473.30999755859375,,,,,,,517.8,5.076470588,517.8,5.076470588,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Nick Fortes","TBR",79,314,285,65,46,11,0,8,33,32,19,0,55,6,2,2,,2,1,0.228353,0.0599123,0.174145,0.344036,0.287432,0.352825,0.282337,0.640257,0.124472,3.36493,0.254655,0.0829699,-0.345835,29.2329,-7.82136,78.1526,-0.262865,-0.147701,-8.337958574295044,5.977299258112907,1.10429,999,,,,,,,262.1,3.317721518,262.1,3.317721518,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Ramón Urías","STL",75,322,292,72,49,14,1,9,34,35,24,0,74,4,3,1,,2,0,0.247762,0.0729903,0.228528,0.319394,0.308733,0.393005,0.306597,0.701738,0.145243,3.31726,0.298404,-0.182205,-0.241083,36.3583,-1.68845,97.7617,-0.423289,0.161969,-1.2774992883205414,1.3119687587022781,1.0996,999,,,,,,,329.9,4.398666666,329.9,4.398666666,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Christian Moore","LAA",104,448,400,92,62,15,4,12,50,48,40,1,137,3,3,1,,8,2,0.228923,0.0899681,0.306467,0.293566,0.302471,0.370846,0.295574,0.673317,0.141922,5.53096,0.3148,-0.0224179,-0.0897527,46.5761,-6.35856,86.9753,-0.112171,0.65165,-6.989459842443466,2.2516496777534485,1.09286,999,,,,,,,432.9,4.1625,432.9,4.1625,,,,,,,,,,,,,,,,,,,"Christian Moore","34979",695681
"Joey Bart","PIT",76,301,263,63,44,11,0,7,32,31,30,0,84,6,2,1,,1,1,0.23838,0.0989548,0.278698,0.355061,0.327176,0.367945,0.309792,0.695121,0.129565,2.61637,0.318735,-0.310119,-0.535089,34.745,-0.796868,95.9193,-0.845208,-2.57594,-2.3000369668006897,3.2990612983703613,1.03091,999,,,,,,,294.6,3.876315789,294.6,3.876315789,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
